240	6	234	0	0
100	2	98	0	0
49	2	47	0	0
390	9	374	7	0
1473	21	1449	2	1
7	0	7	0	0
194	2	192	0	0
12	0	12	0	0
40	0	40	0	0
618	19	599	0	0
92	0	92	0	0
545	21	524	0	0
98	10	88	0	0
549	35	503	11	0
276	20	254	2	0
242	14	228	0	0
7	0	7	0	0
195	3	192	0	0
96	6	90	0	0
363	14	340	9	0
2	1	1	0	0
85	4	81	0	0
57	2	49	6	0
163	6	157	0	0
278	7	271	0	0
115	10	101	2	2
47	2	45	0	0
46	0	43	1	2
783	22	760	0	1
333	22	305	6	0
614	70	543	1	0
200	5	187	8	0
77	3	73	0	1
274	0	271	3	0
268	6	259	3	0
401	8	392	0	1
261	5	255	0	1
387	4	382	1	0
14	2	12	0	0
88	2	86	0	0
145	9	136	0	0
483	8	475	0	0
451	31	418	2	0
861	33	828	0	0
234	10	221	3	0
21	21	0	0	0
408	7	363	38	0
126	0	119	7	0
208	6	202	0	0
395	13	341	41	0
1	0	1	0	0
332	13	300	19	0
19	2	16	1	0
54	3	51	0	0
114	3	110	0	1
1	0	1	0	0
145	7	138	0	0
202	3	199	0	0
71	5	66	0	0
296	0	296	0	0
9	1	8	0	0
448	10	437	1	0
110	14	96	0	0
510	10	500	0	0
176	8	168	0	0
104	11	93	0	0
99	3	96	0	0
116	3	113	0	0
172	8	164	0	0
107	4	97	6	0
10	3	7	0	0
21	2	19	0	0
15	0	15	0	0
161	2	159	0	0
128	3	125	0	0
10	1	9	0	0
119	2	116	1	0
53	8	45	0	0
163	6	157	0	0
35	3	31	0	1
45	0	45	0	0
6	0	6	0	0
133	15	118	0	0
389	19	369	0	1
82	3	79	0	0
369	16	334	19	0
76	2	74	0	0
307	23	284	0	0
15	0	13	2	0
115	7	108	0	0
759	20	720	19	0
118	5	112	0	1
188	10	177	1	0
110	8	96	6	0
388	12	365	11	0
33	1	31	0	1
52	6	46	0	0
283	7	275	0	1
21	3	18	0	0
288	1	287	0	0
4	0	4	0	0
381	25	353	3	0
314	5	307	1	1
207	4	203	0	0
395	10	385	0	0
123	6	117	0	0
154	3	151	0	0
358	19	339	0	0
175	8	166	1	0
535	9	515	11	0
892	15	876	1	0
85	9	76	0	0
759	28	716	15	0
101	18	83	0	0
596	17	578	0	1
343	9	334	0	0
29	1	28	0	0
2	0	1	1	0
71	1	70	0	0
12	3	9	0	0
435	13	422	0	0
29	3	25	1	0
11	0	11	0	0
345	7	338	0	0
330	11	319	0	0
74	2	72	0	0
481	13	468	0	0
91	4	87	0	0
90	3	87	0	0
13	1	11	0	1
65	0	65	0	0
36	0	36	0	0
370	11	358	0	1
93	6	87	0	0
518	9	509	0	0
997	10	983	2	2
148	4	142	0	2
605	6	597	1	1
175	4	171	0	0
212	21	191	0	0
170	3	161	6	0
71	0	68	1	2
236	10	226	0	0
124	4	120	0	0
156	4	148	4	0
59	8	51	0	0
9	1	8	0	0
517	14	503	0	0
70	3	67	0	0
533	5	524	2	2
186	6	175	5	0
357	9	348	0	0
160	18	142	0	0
44	4	40	0	0
141	4	137	0	0
404	15	389	0	0
449	9	440	0	0
17	1	16	0	0
137	4	133	0	0
166	11	155	0	0
306	10	296	0	0
15	1	14	0	0
67	6	61	0	0
552	13	539	0	0
256	22	231	3	0
19	0	19	0	0
74	7	67	0	0
101	4	97	0	0
122	9	113	0	0
22	1	21	0	0
32	0	31	1	0
82	5	77	0	0
88	1	87	0	0
320	3	317	0	0
23	4	19	0	0
245	6	239	0	0
34	2	32	0	0
195	13	182	0	0
33	6	26	1	0
189	9	176	4	0
194	13	178	3	0
2407	31	2376	0	0
153	0	153	0	0
58	1	57	0	0
46	1	45	0	0
54	3	51	0	0
149	10	139	0	0
256	15	241	0	0
90	8	82	0	0
80	9	71	0	0
498	79	419	0	0
63	6	57	0	0
6	0	6	0	0
97	12	85	0	0
777	31	745	1	0
13	0	13	0	0
79	1	78	0	0
145	2	141	2	0
3	0	3	0	0
293	10	282	1	0
234	12	222	0	0
73	2	70	0	1
200	9	191	0	0
327	10	313	4	0
35	3	32	0	0
429	9	417	3	0
21	1	20	0	0
113	0	113	0	0
86	0	83	3	0
486	28	458	0	0
73	6	65	2	0
109	2	107	0	0
543	6	535	2	0
1258	12	1245	1	0
80	1	78	1	0
668	24	642	2	0
3	0	3	0	0
309	23	285	0	1
380	24	356	0	0
98	3	95	0	0
192	3	188	1	0
930	21	909	0	0
208	1	202	5	0
553	15	538	0	0
547	11	535	1	0
87	7	80	0	0
322	14	304	4	0
105	5	100	0	0
225	22	203	0	0
255	15	240	0	0
24	5	19	0	0
23	0	21	2	0
42	3	39	0	0
98	6	92	0	0
7	0	7	0	0
359	22	337	0	0
128	12	112	2	2
84	1	83	0	0
202	10	192	0	0
116	0	116	0	0
332	17	315	0	0
257	19	233	2	3
32	0	32	0	0
44	2	42	0	0
16	1	11	4	0
357	2	354	1	0
114	1	113	0	0
81	0	81	0	0
266	25	240	1	0
144	5	139	0	0
3	0	3	0	0
660	11	645	4	0
245	29	216	0	0
165	10	155	0	0
95	7	88	0	0
892	11	881	0	0
15	0	14	1	0
40	1	39	0	0
362	3	359	0	0
14	0	14	0	0
171	1	170	0	0
291	7	284	0	0
24	2	22	0	0
83	6	77	0	0
297	4	292	1	0
76	12	64	0	0
61	9	52	0	0
502	19	483	0	0
132	6	126	0	0
440	39	401	0	0
345	10	334	1	0
193	10	182	0	1
44	3	41	0	0
11	0	10	1	0
35	0	34	1	0
264	4	249	0	11
424	10	409	5	0
310	19	291	0	0
397	22	373	1	1
148	1	147	0	0
182	20	162	0	0
2	0	2	0	0
32	1	30	1	0
112	2	110	0	0
36	2	34	0	0
14	0	14	0	0
268	13	255	0	0
607	14	593	0	0
34	3	31	0	0
194	8	186	0	0
158	2	156	0	0
561	37	498	26	0
127	0	116	11	0
32	2	30	0	0
229	9	213	7	0
11	1	10	0	0
702	3	699	0	0
122	3	118	1	0
633	19	614	0	0
78	12	66	0	0
11	6	5	0	0
38	1	37	0	0
52	0	52	0	0
366	54	312	0	0
254	44	210	0	0
29	1	28	0	0
152	2	150	0	0
73	2	71	0	0
41	0	41	0	0
225	6	212	6	1
163	12	151	0	0
634	21	612	1	0
60	4	56	0	0
87	0	87	0	0
40	2	38	0	0
94	7	85	2	0
160	10	150	0	0
90	7	76	0	7
317	7	310	0	0
136	0	136	0	0
143	7	131	5	0
91	4	85	0	2
204	19	185	0	0
117	6	111	0	0
120	0	120	0	0
183	6	176	1	0
26	0	25	1	0
190	3	187	0	0
117	7	110	0	0
51	1	50	0	0
18	0	18	0	0
79	2	77	0	0
95	18	77	0	0
360	7	348	5	0
77	6	68	3	0
31	1	30	0	0
330	13	317	0	0
13	0	13	0	0
624	21	603	0	0
70	4	62	4	0
159	22	137	0	0
71	0	71	0	0
6	0	1	5	0
17	3	14	0	0
164	18	146	0	0
94	12	81	1	0
517	8	509	0	0
41	0	41	0	0
35	1	34	0	0
240	13	226	1	0
136	18	118	0	0
360	6	352	2	0
26	0	26	0	0
182	6	176	0	0
73	2	71	0	0
26	5	21	0	0
276	6	270	0	0
372	7	365	0	0
303	11	292	0	0
264	4	258	0	2
547	16	531	0	0
9	0	8	1	0
139	16	123	0	0
4	0	4	0	0
12	1	11	0	0
167	12	155	0	0
373	29	344	0	0
280	22	258	0	0
86	1	85	0	0
193	2	189	2	0
63	3	60	0	0
252	3	247	0	2
386	19	367	0	0
24	1	23	0	0
39	0	39	0	0
592	17	575	0	0
90	1	88	1	0
1164	83	1076	4	1
47	3	44	0	0
253	2	251	0	0
191	12	170	9	0
3	0	3	0	0
862	6	855	1	0
237	4	231	2	0
66	3	63	0	0
86	10	75	1	0
382	10	372	0	0
128	7	121	0	0
299	20	278	1	0
273	5	268	0	0
1065	7	1057	1	0
177	5	171	1	0
85	21	64	0	0
89	4	85	0	0
113	8	102	3	0
429	30	399	0	0
128	1	127	0	0
291	14	277	0	0
139	8	130	1	0
68	8	60	0	0
216	11	205	0	0
102	4	97	1	0
224	9	213	2	0
16	0	15	1	0
847	39	808	0	0
310	11	291	5	3
66	3	62	1	0
38	5	33	0	0
80	8	72	0	0
380	19	360	1	0
2	1	0	0	1
55	1	50	4	0
32	0	32	0	0
153	1	152	0	0
224	9	215	0	0
172	4	160	2	6
406	10	393	0	3
19	0	19	0	0
135	6	128	1	0
133	11	122	0	0
7	1	6	0	0
149	10	139	0	0
36	0	29	7	0
92	17	75	0	0
143	8	133	0	2
30	0	30	0	0
347	25	322	0	0
492	2	486	4	0
193	18	175	0	0
242	3	237	2	0
166	6	155	0	5
13	0	13	0	0
14	1	13	0	0
35	1	34	0	0
8	1	7	0	0
233	11	222	0	0
367	53	314	0	0
91	9	82	0	0
158	16	141	0	1
109	7	102	0	0
102	3	96	3	0
183	4	178	1	0
334	12	322	0	0
198	3	195	0	0
270	12	257	1	0
150	4	144	0	2
421	18	402	1	0
252	0	252	0	0
766	5	739	21	1
25	2	20	3	0
187	2	183	0	2
562	5	536	21	0
98	7	91	0	0
468	31	428	9	0
1044	18	1025	0	1
91	13	78	0	0
52	0	52	0	0
397	5	387	5	0
48	0	48	0	0
15	0	15	0	0
606	11	595	0	0
130	8	122	0	0
276	2	273	1	0
47	0	47	0	0
46	2	42	2	0
37	3	34	0	0
25	1	23	1	0
94	9	85	0	0
257	13	244	0	0
636	8	628	0	0
35	6	29	0	0
662	10	652	0	0
119	12	107	0	0
278	9	268	1	0
68	2	66	0	0
479	17	462	0	0
339	12	304	23	0
52	0	52	0	0
1202	38	1159	4	1
43	0	43	0	0
80	5	75	0	0
485	10	475	0	0
108	3	105	0	0
77	12	62	3	0
167	6	161	0	0
141	4	137	0	0
64	3	60	1	0
295	3	292	0	0
125	6	119	0	0
209	1	208	0	0
38	0	38	0	0
372	11	360	1	0
82	6	76	0	0
104	9	95	0	0
10	1	9	0	0
22	1	21	0	0
72	1	71	0	0
286	7	264	15	0
503	7	493	2	1
35	5	30	0	0
1178	51	1122	0	5
99	3	96	0	0
905	15	890	0	0
722	44	678	0	0
1275	65	1206	0	4
108	3	105	0	0
499	18	481	0	0
187	11	176	0	0
6	0	6	0	0
480	14	465	0	1
127	19	108	0	0
429	8	421	0	0
481	13	468	0	0
1	0	1	0	0
22	4	18	0	0
90	1	89	0	0
390	15	375	0	0
18	2	16	0	0
108	5	102	0	1
299	13	280	6	0
14	0	14	0	0
64	4	60	0	0
188	8	178	0	2
167	3	164	0	0
104	3	101	0	0
230	4	226	0	0
331	15	316	0	0
610	15	595	0	0
47	3	44	0	0
189	7	182	0	0
280	9	270	1	0
30	2	28	0	0
197	16	181	0	0
38	1	37	0	0
22	8	14	0	0
82	11	71	0	0
1232	24	1186	22	0
15	0	15	0	0
91	6	85	0	0
25	0	25	0	0
360	9	351	0	0
77	4	66	7	0
54	5	45	4	0
207	8	199	0	0
210	11	199	0	0
106	14	92	0	0
217	6	211	0	0
166	15	151	0	0
122	8	114	0	0
226	9	217	0	0
62	2	60	0	0
167	13	154	0	0
157	3	152	2	0
1093	22	1071	0	0
31	2	29	0	0
284	3	276	0	5
28	0	28	0	0
903	29	874	0	0
146	7	139	0	0
236	1	232	3	0
317	33	284	0	0
176	7	169	0	0
30	3	27	0	0
112	7	105	0	0
59	2	57	0	0
45	3	42	0	0
400	14	385	1	0
274	10	264	0	0
126	24	102	0	0
190	3	186	1	0
117	4	113	0	0
383	8	375	0	0
42	0	42	0	0
364	6	333	25	0
487	20	467	0	0
110	5	105	0	0
122	2	120	0	0
28	1	27	0	0
60	1	59	0	0
604	21	531	52	0
253	0	235	18	0
232	4	225	0	3
142	11	131	0	0
211	11	200	0	0
211	5	206	0	0
9	0	9	0	0
277	4	272	1	0
332	16	316	0	0
60	0	60	0	0
16	0	16	0	0
46	3	40	3	0
11	0	11	0	0
240	10	230	0	0
11	0	11	0	0
365	11	353	1	0
159	2	139	15	3
62	8	54	0	0
422	19	403	0	0
192	8	184	0	0
359	4	353	2	0
158	4	154	0	0
182	5	176	1	0
25	0	25	0	0
104	3	101	0	0
92	1	90	1	0
144	18	126	0	0
168	2	166	0	0
30	4	26	0	0
52	6	46	0	0
5	1	4	0	0
237	16	221	0	0
81	4	71	6	0
574	9	564	1	0
25	3	22	0	0
19	0	19	0	0
209	8	201	0	0
240	13	227	0	0
98	7	90	1	0
449	8	441	0	0
118	8	110	0	0
433	7	426	0	0
17	0	17	0	0
22	1	21	0	0
146	6	140	0	0
110	7	101	2	0
299	16	261	22	0
270	5	265	0	0
56	4	52	0	0
178	3	175	0	0
77	1	76	0	0
10	0	10	0	0
91	10	80	1	0
33	1	32	0	0
236	3	232	1	0
88	0	88	0	0
96	4	91	1	0
186	9	175	2	0
89	6	83	0	0
117	1	116	0	0
264	24	235	5	0
75	7	65	3	0
152	11	125	16	0
62	0	61	1	0
429	6	421	1	1
28	1	27	0	0
2	0	2	0	0
325	15	310	0	0
126	0	126	0	0
7	0	7	0	0
30	6	24	0	0
278	22	252	4	0
30	6	24	0	0
240	8	232	0	0
258	3	255	0	0
45	5	40	0	0
276	13	263	0	0
118	9	109	0	0
86	10	75	1	0
232	4	225	3	0
8	0	8	0	0
422	29	355	38	0
107	2	105	0	0
69	2	67	0	0
170	6	148	16	0
992	7	985	0	0
229	10	219	0	0
621	48	565	8	0
95	9	86	0	0
112	6	106	0	0
56	9	47	0	0
267	5	257	5	0
159	3	155	1	0
83	10	73	0	0
372	28	344	0	0
43	2	41	0	0
235	14	220	1	0
315	26	284	4	1
63	2	61	0	0
2	0	1	0	1
81	2	71	8	0
241	15	222	4	0
243	5	238	0	0
6	6	0	0	0
338	12	325	1	0
175	1	173	1	0
392	6	383	3	0
594	4	589	1	0
796	19	777	0	0
117	7	106	4	0
63	3	55	5	0
148	10	138	0	0
129	3	126	0	0
201	19	181	1	0
114	4	109	1	0
908	11	894	0	3
584	3	581	0	0
7	0	7	0	0
108	4	104	0	0
502	7	495	0	0
409	19	390	0	0
320	7	313	0	0
92	1	74	17	0
75	5	70	0	0
400	6	392	2	0
690	13	665	12	0
519	14	491	14	0
202	2	200	0	0
330	18	310	2	0
265	8	257	0	0
26	0	25	1	0
43	0	43	0	0
206	22	184	0	0
1	0	1	0	0
38	1	35	0	2
19	0	19	0	0
103	1	102	0	0
333	17	316	0	0
251	13	238	0	0
33	2	31	0	0
342	23	319	0	0
19	0	19	0	0
90	2	84	4	0
114	0	114	0	0
11	0	11	0	0
18	2	14	2	0
754	21	727	0	6
33	26	7	0	0
314	22	292	0	0
41	3	38	0	0
8	0	8	0	0
857	18	837	1	1
160	14	145	1	0
956	9	947	0	0
693	27	666	0	0
301	10	288	1	2
230	11	218	0	1
266	23	242	1	0
399	24	375	0	0
4	0	4	0	0
568	21	544	3	0
413	18	394	1	0
41	1	40	0	0
21	2	19	0	0
427	43	384	0	0
1	0	1	0	0
83	5	77	1	0
1	0	1	0	0
58	4	54	0	0
