267250	16406,7105,2367
9039750	26005,9230,22887,9563,14580,7105,13087,3228,2257,22489,24978,18290,16540,11196,16406,15584,3627,1293,2513,5863,4709,25092,19814,11983,15639
4712250	20902
5254500	20300,24306,7868,17020,21672
10443000	23628,19466
1063000	24196,20551,15019,16653,28481,14165
3310750	26722,3627,8643,8689,23774
4073250	911,27415,7868
3211250	11076,7173,20536
2788750	14261,10702,11176
1074500	16602
5522250	2179,554,8689
12061000	18075
1688750	3145,14020,12220,554
140500	23779,14625
10696000	3458
5248750	1372,9290,4949,3228,10329,18575,7208,155,20668,9665,28924,23662,27035,6863,13430,1966,7862,19514,4774,2227,26988,21838,15086,28149,15019,25420,9574,15498,28297,6881,24024,21657,23623,24375
9802000	24947,21909,15631,18791,13240,15811,13888,7868,24015,16540,11160,18804,5883,5712,24601,27543
2940000	29490,11767,24519,11272,19835,26722,24486,14580,13561,12168
10845500	18075
12239250	14261,14157,21838,949,7868,25618
10533750	14261
10322250	8724,10702
3404000	22246,17034,28370,3627,17581,28653,554,11983,3047
8160750	5067,11196,10268
5110750	8414
10234000	10970,14261,25086,24306,19402,5051,12702,3740,28653,9111,16852,26011,10176,15019,871,11951,21995
11957000	23907,21995
6155250	4220,18180
3035250	11196,14020,2683,12168
984500	26722
1181250	6672,15019,23284,5458
9394250	29203,19014,11196,17087
3849750	9549
10119250	10282,7868
3282250	11857
9069000	19937,22126,24534,26722,3677,3627,22393,11456,28017,12220,15302
5693000	14020,21899,2655
4370750	23628,1666,7168,3723
12215000	3164,6672,8637,12352,679,21121,7868,14942,21914,5043,15302,23779,26722,15831,11670,27791,5336,25570
4770500	24869,5797,22317,18433,2610,27625,14020,20297,12220,17835
4376250	19993,28368,21225,27637,8689,27407
1173500	5403
1319000	10449
9436000	504,4731,9985
4475750	13592,14261,16754,22484,17606,4949,12068,8689,23774,259,11612,15584,20536
4547500	8257
5037000	911,14796,26722,5896,27791,679,12055,7868,17835
5256500	12165,614,7868
3588500	15269
12234750	22179,26736,10702,2971,27117,4078
10713250	23612
4852500	16825,9563,2452
9121750	15946,21838
309750	15365,4545
1953250	26722,6096,3627,23984,14020,23861,6783,2257,12394
380000	28876,14174,12329,554,1392,1773
5994250	18180
11158000	239,28876,8637,7868,21930
8051750	14020,20297,12220,7868,13737
8909750	27117
9123500	14694,3658,15138,2610,2683,7990,12168,6447,20846,15
8096750	16722,15814,11196,23896,26485,11951,554
6713250	24344,143,11857,8717,27540,1758,2367,2945,16768
239250	28481
8149250	20484,11196,15138,15631,7868,26464,11679
371250	21110,25596,7680
9671750	26722,11052,7868
11612500	5848
10831750	5640
7306250	22359
7218000	10702,22317,22556,12220,26619,18630
1909250	22958,23914,20516,9078,24645,28347,12666,16027,6326,15791,10570,17060,14213,20074,27639,24059,7542,29032,16013,13607,26974,11404,1526,20622,10014,21975,4039,4510,23470,20297,11319,27835,9255,23896,17771,27205,23214,8675,22131,14956,6431,2963,27683,8193,5285,20154,2803,16094,24461,23736,6246,10378,5416,24348,11330,19458,15992,5131,504,15811,1547,22736,25372,8628,27406,2655,21110,9340,3384,12990,12440,17946,28504,21770,8383,14467,18180,16628,3723,19974
5968250	11196,16406
5959000	4078
3895750	12475,12933
4256000	17640
3511000	29203,14020,13020
1189000	23628,1546,15019,12175,11328
2771250	29490,1494,255,476,26722,23284,24942
12377250	3151,18075,5336
11503250	19005
452750	15638
6900500	6805
8216750	24281,12285
7003500	11196
8353250	27205,22317,7560,12285,4078
5011500	911,20180,29203,23779,11196,3658,22280,18990,22489,4078
11362000	5330,7868
6258500	20471,12068
711500	26722,11052
2756000	21092
11434750	21823,18758,13984,24004,24155,10840,20083,1123,16612,11662,7071,3543,26969,23323,14927,22339,9985
1911500	11196,20386,16406,21815,3228,5336,16110
2920750	12068,7868,23538
83250	6174,25753
12173500	21110,17535,15405,28370,3627,1325,14120,554,14266,19556
1194750	14261,27052,7976,6543,7827,20551,679,14969,7868,25169,4059,5306,12737,7400,24669
6872750	20393
10944750	24193,25687
10297000	25058,5908,20584,6698,4306
7687500	20803,28625,7963,20551,14969,3787,7868,5369,12394
6126750	25169,15019,24977,25117
8271000	11280
6571750	16540,5661,155,17706,14580
10095000	14261
11137750	19891,12068,934,24669,22447
5407750	16373
10840750	13672,9472
3216500	28992,2963
11794250	28653
5751500	2353,19680,12977,3228,5336,11679
317500	18805,22029,7868
393250	12068,7868
5899750	12220,11679
12008000	4960,24274,25618
5962750	5151,5803,16800
573000	18868,19962,19615
5293250	24193,22583,679,12220,3995
892500	12243,10306,6672,15584,3627,15019
10302500	24402
64000	554
10257500	10893
4454500	15138,27117,25830,28653,21071,24460,2655,7728,26959,15491,29099,9637,9486,16918,15019,26699,3723
2874500	14914,28370,7323,7868,2257
10052000	22126,143
11625250	18990
848500	259,11196,14261,23628,7286,7868
5828250	6988
3751500	23284
7797000	13942
9351750	11080,14580
9906500	26722,155,23656,21336,8689
10774750	1577,14942
1086750	6435,15308,24986,15721,679,11080,7868,17123,24012,9899,21533,22400,18977,27508,9395,1084,28791,7611,14379
4716750	29202,6672,4324,8511,2963,13784,13757
4967250	28391,7868
2807500	29203,28924,27117,20585,14515,11329
7854500	14261,29099,14020,4949,679
11936000	19632,24942,10948
7002750	7868
9720000	21092,9111,23774
2103250	11196,3627,11022,4220,7822
8435250	23896,29473,14261,11080,7868,18730,2655
5780000	20180,10058,15811,11022,2173,19523,29364,3723,17061
9215000	9242,14294,554,6352,241,12394
11949750	6571,13554,16519,25177
5264500	14261,7868
11590500	7997
11283500	12220
1727500	4452,3228
2050000	10702,14242,14415,27791,5306,26866,21659,21336
7657250	4452,29445
12016750	27683
5726500	23465,25733,14020,11176,11080,949,7868,28410
11984750	14261,25086,6672,2683,7868,5625,2257,8689,21110,911,26722,3627,9486,20207,21796
4963500	21110,21092,15538,13240
417250	2367,2513
3344750	29099,8805,3313,1771,11022,12220
2200750	5336
4047000	20551,29446,3983,7105
4259500	26722,6951,29099,15019,11176,5336,11018
3524750	4808,4491,26871
2168250	21838,7868
439000	7466,1493,6096,21400,11080,16821,647,21841,7105,7868,25415,10714,9066,26404,14469
7588000	28653,7105,10329
764000	18990
3188000	18025
1110750	3458,22499
4625750	24471,26000,1428,17882,22321,14482,554
7785250	11790
6515500	23340
4921000	8689
4102750	19149,26843
38250	28924,10051,9111,14265
10609250	5330
3249250	26394
6766250	22126
154750	11196
11972750	21693
1446250	23482,20297
5143250	23549,8027,10702,17401
11129250	26722,28924,2683,949,2257
434750	4571,6104,19394,19973
9076750	17748
2198750	13054,12220,9250
10185750	911
4680000	9985
1782250	155,3237,19374,24460,18002
3304500	679,11080,11022,7868,3804,24461,8689,4931,29099,25169,8219,17228,6158
2378500	10014,7230,28243,25372,2367,23774
1832000	10151,10916,2179,7868,25687,12287
11142000	17407,5833
9807250	26722,25086,21372,8662,7868,10329
4956000	7868
8156500	6951,20297,1831,6447,4078
965500	20297
1140750	14261,1293,7868
4087750	251,27791
1966250	26722,155,11052,2257
6700250	9549,11578
6247250	15814,22680,22736,19615,25618
3520000	1700,23409,28065
5491500	20803,25989,25212,9111,7868,27406,2452,1691
2386250	948,7061
591750	5416
8628250	14153,26288,20979,554,28481,10879
1855750	7105
5279750	10151,27117,2368,27435
1758250	27791
341000	26722,4003,7868,26754,2257
7323750	554
6272000	20180,22367,26067,17400,17758,3936,16821,2803,554,10171,26451,3149,29103,6080,12055
69500	15315,17640,28410,18196
5024500	21110,7868,7105,12168,8643
12004000	18683,15307
7163250	12943,8148
12337750	554
3846250	16722,2270,9563,25092,8719,15686,23143,11882,11196,27840,15584,25380,27371,12220,14182,9645,11679
11874000	18167,13354,10014,4510,1282,4220,13844,16028,18180
8845250	26546,16722,4750,5081,22484,5086,28035,9563,1771,19855,23187,554,24977,29197,12394,17214,23928,25631,11196,24196,13493,29265,24726,4939,21693,1966,26464,11329,5799,15446,17297,19394,23103,8689,21110,18075,6550,11776
8940500	26722,251,11080,13784,2257
3903500	15138,21899,1392
6257000	23563
3266750	12220
5910250	937,554
1710500	28065,27117,554
12015000	26900,15138
12142750	26722
1661750	3151,14020
10966250	251
3312500	19993
232000	21865,16406,7868,12133
7892000	5267,24942,1530,20536
11391250	28924
2891500	25735,17905,28370,819,14161,14580,21539,2257,8027,1237,6759,3627,28393,20966
3590000	28924,19005
11313000	7105,3228,23491,11018,23143,11196,6482,8154,13431,6968,12977,15534,11679
10261750	25793,14261,23094,20480,20388,1698,5285,4376,28653,17061,20349,8278,23896,15831,23214,23628,17968,21657,12285
6874250	12016,8737,20648,143,2683,16397,11052,13483,20158,28410,22023,20470,155,16603,29206,11194,993,26754,10646,11328,18275,20300,8565,21503,11628,8365,27893,22393,8637,11080,647,12168,20425,14265,12747,17760
5847500	6672,7868
11730000	12914,8724,21565,23656,22484,6193,1446,471,14498,18523
8129250	16323,554
10069500	15322,8637,7868
6234000	19875,21372,4220,17020,2568,12438,23207,16463
9794000	17835
4658500	14261,17453,1670,24196,679
3799500	21768
8049000	27544,20979,17664,23774
1806750	26394
10229250	22179,23774,8689
4257000	27625
2448250	24669
8949750	4808,9549,2217,17438,29446,21962,3228,16818
8799750	12018,20826
10773000	25092,2999,2257,15639
12204750	7963
2187500	24942
9586500	8860,10795
2316250	9688,18180
2882750	4452
8040000	13390,22484,22094,17400,15138,14969,7868,25372,11018,2655,4078,16406,17084,27791,13872
6998500	201
10768750	19993
7476250	15019,28653
731750	29008,9195,7692,2270,10570
12229000	17389,8873,29148
10588000	9295,14020
4153000	21865,26523,14942,22621,17835
2688750	14261,3181,155,7868
1969000	18575,20297,12220,6352
12028500	13390,8027,11196,15584,21975,905,21392
1793250	2033,14020
7699500	13592,9802,11767,949,7323,11280,11793,21672
12231250	23612,28149,19539,9111
6564500	25092,17606,11176,4949,3699,11080,12637,15298,7868,7105,21950,21672,18730,11196,29095,12220,12977,16110,241,15639
6852750	7208,4949,27906
9592500	7868,18990
3009000	11000,14695,26843,7230,12327,11280,28347,27906,5627,28411,17732,18388,22393,15138,12964,21919,13450,10604,21840,7868,6352,27407,19014,8724,24869,15019,21657,23623
448250	15911
12275500	7572,23134
6061250	15019,4949,11176,23829
4922750	18013,25733,10306,18465,14120,7340,2669
7269250	26180
3719250	4960,3362
9716500	11465
6683750	29203,5267,14261,4731,14818
980000	8724,3228
621500	4147,28924,23861,6326,3723
5742000	25261,25830,25248,22307,2349,12287,16716
7375000	11201,554
11114000	25372
11321750	7997,13745,21684,27205,4238,9906,19891,21672,17060
7060500	504
6751750	3658,13737
2968250	14273
599750	20297
4059500	9549,14261,26969,7868
1492500	911,16540,24886,28899
2492500	23532,23969,15661,20979,22795,20083,4010,11849,21243,18736,28626,26533,11124,25420,6090,16534,26636,10464,13911,24340
12015250	11080
9512750	27205,4239,3228,25651
6654750	14261
3014750	2353,11196,1147,7868,3228,18558
3644250	26722,27117,8637,17781,4381
1240250	20297,18392,12394
1046250	2257
4336750	7680,16463
12388250	11196
7190750	14526,27791
4115500	1222,6731,14470
5012750	5053,10893,11196,13020,2208,7868,5336,5043,1335,3393
7886000	10702,28876,22420,10282,9111
1165500	6805
1525000	11196,7868,2257
5239500	14153,23928
9946250	2899,155
11734000	14261
861750	28924,23284
3795000	29099
2428500	5086,2683,17640
11683250	12541,7868
3723750	13247,1831,21672
472000	14647,6211,25333,3515,23584
10539250	1461
8555500	4510,25372,18180
8666500	11790
11169500	10014,14294,17640
6848750	264,21336
10054250	20316,8425,4667,19660,20846
8280500	4662,19,16674,17972
5354000	10948
42000	20979,554
11440500	26722,14261,11052,3228
528250	155,8693,2963
5915250	15138,2367
3149000	9817
6003750	5053,4750,7737,4949,10726,7868,12285
8163500	3658,3252,18868,13483,23103,28438
5226250	24669,8689
8730250	24598,27509,21728,11687,11176,6805,12068,6597,7868,21657,12977,24601,8689
9651250	1598,26754
7600250	24869,11176,4949,11052,3228
10212500	24081,24788
11131750	11196,16406,7868
9079500	25272,15741,27314,7868
8216500	25308,26722,14261,15405,3746,14159,14400,17747,25558,554,2257,12394
7810250	6880
1244250	4324,28183
5078750	6672
4876750	4080,11431,949,7868,17640,17835,20536,11378,12394
8072250	19036,28616
7715000	11790,7868,24978
10592000	14261,7868
6694750	11767,3151,14969,18730,10329,20127
3787750	2610,26969,25908,19458,19005
6996000	13754
5769750	26614,24503,143,2455
5642000	4949,11176,10840
1104500	21110,18678
6412250	7260,15159
1617250	2217,19405,12283,5077,18002
1531250	7026,18075,26523,24942
6099250	24598,7244,13244,25260,11397,7868,16028,19335,25372,13665
5952250	5094
7184500	10193,8278,26722,7868,527
2921750	25272,11196,11176,20184
725000	1831,2257,17835
11493000	15400,12352,2787,24844,22828,554,12453,29022,22727,8689
2232500	11000,11196,14261,679
805750	28924
6400000	28087,15672,3404,16406,20551,5712,19381,28125,4443,2600,2452
8617500	28270,27625,2605,20367,26619
4133750	1831,25372
1324500	19862,12460,8028,12173,7868
11613500	7868
8702500	23779,20449,9486,8257,7868,12285
5440750	13247,14930,27261,11052,12168,14579,12394,19862,20045,12883,14853,9487,20902,27210,25029,11328
5865750	11652,4238,16939,20979,7868,3228,28616,4171,27544,9462,11196,21283,1681,3145,1446,26297,57,28937,2872,22505,9745,22234,25060
5655250	239,11196,16406
3963750	19014,251,23662,14020,11176,4949,3590,12977,7356
3981750	2683
2088000	15019,20585,617,4078
1906000	21110,12220,2438,17835
8910750	26614,6246,29099,4510,24503,12688,3590,7868,29078,15269,11330,27514
9244000	13442,5403,22094,9806,9620,22853,8943,9838,12489,3937,27763,5943,7868,27501,21110,14642,1003,27375,3928,18805,15189,29099,9486,3536,11670,2690
7143250	23896,11849,24869,5557,28641,1228,21813,22087,24281,5803,637
7445000	4913
