10976250	24196,15138,12489,13672,22889,17647,26619
6603750	217,12352
4256500	15672,5267,24898,29473,28135,4694,13888,7868,12588
3215500	4691,13878,8327
1114000	4731,14818,2826
3781500	7096,15315,21672,16818,241
9055750	21110,9802,18024,2655
9628250	23779,29473,18024,7323
776750	22179,8278,7208,22749,12717,26699,16939,21657,2963
10799000	13240,14533
6977000	5334
5440500	17945,25272,18730,2669
4304250	7692,14261,24929,24869,8528,15019,4949,18868,679,7868,26665
3031750	679,13830,10329,16406,28924,13020,20207,18990,15534,14261,18388,16420,14794,16550,6290,18730,23774,8689,23214,23628,1630,18131,13460,23475,11781,24942,6158,14020,4949,11176,20979,7105,27198,28985,25272,29202,7692,11196,3627,29099,23861,215,20846,9802,4571,6908,3740,21919,7567,23143,11849,12977,16110
4195500	22246,9802,18097,14159,8316,19539,27257,8628
9437500	14694,12728,13020,2683,15718,12168
6523250	16540,24196,27446,14020,17823,15315,17835,17926,18290,28411
2752000	11000,11652,18024,2042,7105,11280,10329,28410,27906,21865,8278,22043,3627,27659,12586,25618,24669,11679,7622,22179,19405,14261,3313,25366,22547,11022,527,7868,5667,5043,29473,26722,3032,12243,18868,26728,14074,12977,21657,7173,2367
6380000	29389,20327,1831
11579750	11196,15217,8410,14020,679,12688,7762,11330
11552750	20180,6364,12728,22393,6908,4949,14942,21110,4281,12914,24898,3032,24869,23448,5845,13701,4582,12220,20630,21659,5094,2669
1517000	4808,6571,22094,20297,16302,1739,14165,16540,21865,7070,29473,7208,27205,15086,22077,26699,13430,16376,12977,7613,6158
887750	11652,5254,15019,4949,26665,26754
4895250	10014,11687,1037,18024,24274,7868,27906,1335,29099,23563,24541,23475,14533,21657
8070000	11849,11687,29099,18024,11080,25488,24922,8511,10329,29197
1381000	4846,29099,14020,1831,20846
11300000	7552,2963,11679
7322250	10240,21400,9486,11176,4949,23861,15514,2891,12287,2367,19475,11679
2033500	2610,11176,4949,18025,1773,16540,28270,4691,22280,3627,29099,12220,18990,27514,25618,11465,11679,14796,712,14261,4571,26127,16550,21840,5043,8689,255,24869,18075,12977,26665,16110
5187750	5845,2251,14818,6431
4902250	7070,6621,25086,2764,6724,14794,12162,27791,4172,23284
11564250	21110,10176,14261,22484,15584,24922,1831,28347,2826,6352
5754500	12358,14020,27625,15423,4014,14784,3228,4078,20803,834,28752,11196,24969,23214,15019,20751,10282,6880,25618,15638,12285
8170750	1966
1579250	7552,27396,25424,15138,14969,10872,28481,25372,5429,27406,4078,20803,16540,21078,17438,7963,9906,13020,19891,20896
7976750	6738,13853,17438,5254,12352
6497000	7927,9487,647,20902
11632250	25022,15159,2655
5155750	14661,24242,22393,27117,20297,14482,5529,4411,3228,28410,16540,15831,18805,28504,14533
5898500	13390,23433,29146,3774,17024,7105,10329,21110,19862,8278,26722,11849,25420,28465,16653
5199750	25917,9936,679,5848,15315,2438
6867750	7552,14020,27092,2655,24788
7898750	27946,27625,2683,24459,26894,7868,19951,5574,4281,6621,24196,21838,24503,2999
2251750	11670,22547,6597,24601,22727
11782250	17748
2078000	7622,15672,22400,14261,16944,11060,26608,24274,25488,679,2227,7868,12977,18730,24601
7269750	13354,24590,16939,20902,19475
11923000	11670,14580
4063000	6148,28065,29265,7737,27927,19974,1788,16463
200250	7552,10893,14261,7208,3313,12352,27791,1831,25570,12754
8622000	15935,19829,14976
9463750	25733,20386,6571,7230,26883,7354,7105,6104,11196,15672,27791,9301,7611,19105,1788,11679,14261,15935,26127,15138,12431,8637,5324,11201,19814,27961,26434
3096750	29203,15315,20846,4078
10546500	28508
5220750	15534,28438
1499750	23662,1831,20127
3581250	16540,10240,504,5086,8530,12790,26332,21071,12512,15383,16463,28411
5467250	25917,22482,6287,12220,25372
7893250	21110,28992,9209,13554,11080,18075,10694,10928,8327,21672,28410,2945,24341
6014750	18771,28653
2704750	13592,23656
4631250	25989,16540,14625,21078,17438,29099,4294,7868,20896,5184
6904000	5267,5557,7856,9111,12606
2076000	26722,25676,18024,7354,29095,647,7868,9829,14097
563500	23735,22484,6672,28653,28347,10778,28410,17926,23928,9936,5330,26728,29095,20661,2963,25618
1025250	13247,6740,1010,11330,18990
5082750	20180,6740,5912,11080,21919,647,16361,7868,17214,23143,24193,24503,21796,8676,25329
11220500	23549,11431,21372,1739,28411,12285
2253250	9620,25676,679,7354,10329,21067,25272,26288,1000,9363,21315,23662,1591,20411,29084,6299,22393,5667,23878,18730,19772,26722,18805,6880,14533,7173,4125
11121500	13049,27390,10893,20297,8530
4809000	28641,22211,28669
10653250	23793,22094,18024,17823,20979,27257,29202,27443,18572,16406,29445,15584,6242,18843,29099,26829,9472,20896,1788,12285,20180,18544,22749,4709,23698,8637,21919,2891,14360,15269,2655,18013,18805,17706,14119,6219
3317500	22547,679,11280,7105,1501,21844,10329,7692,3627,14074,14533,27514,11543
7116750	24869,5797,9486,13240,14119,14922
11340250	10176,26973,23340
10756500	11969,9563,934,14942
3742000	23656,29099,83,13020,4731,29330,12674,6290,2655,20846,4078
3288250	6395,25488
1815750	11969,28391,28065,25488,22359,29213
1561250	17400,15138,12352,13891,14603,21511,3804,2257,28410,10329,911,22973,17945,11196,18805,3627,251,23628,17706,23475,18075,8495,1481
4184250	5081,28710,14020,24392,4949,619,24922,26716,16540,21865,15672,11196,3627,12220,15315,19381,25329,11687,23698,25488,11080,16550,8719,17641,647,28694,9936,15019,21657,14182,26665,10404,241
1047000	21110
4852000	21110,7070,26722,3719,3740,679,12220,647,6104,7248,25820,2367
6768000	7827,18491,16818
5465250	15138
11032250	28370,3627,2963,28411
2975500	14902,16406,882,11060,4510,5086,22393,23662,12352,4762,16939,12175
5108000	6672,25260,14020,14580,12068,3702,3627,1966,5863,22393,3313,12352,22547,20297,11080,17647,6352,9340,26378,24929,22317,23628,251,4254,18868,57,14533,2963
1620500	23735,15138,28774,1195,5833
5812000	16944,2683,17641
3148500	22126,25793,7620,10702,20386,12795,6908,13265,28687,29224,15478,21815,21950,8327,8511,4078,8689,23928,1237,16217,29473,4762,7059,11543,11465
5238000	9620,25676,13450,22359,12068,13888,25372,18730,27906,23251,21833,16406,5845,29099,251,12747,23475,14533,12977,5310
3954500	23549,20800,15584,12162,7856,14360,25510,11378
4533750	25022,13592,15434,398,23984,26699,10694
6571000	14261,11687,22393,7827,4499,28687,21815,1773,21865,1390,18879,27659,17084,4254,29331,15734,12220,13430,14894,12737,10646,20626
3226500	18741,7552,29473,13701,22240,7868,13888,5185,25372,2655,12394,8689,6548
2626250	7868
10064500	22583,12489,2683,24459,8269,5429,12394,8027,29099,7572,12220,6820,15638,28059
745750	17945,16540,4691,24869,23214,29099,3627,20551,7856,26699,21071,19615,11679
3293750	21110,19702,3627,14794,20297,20154,21950,26523,27257
8060000	16722,10702,12728,3850,14554,18024,8637,18523,2826,14942,7567,19882,21110,29203,5067,4281,21565,1415,4731,21758,21659
10057000	25420
1074750	11176,4949,679,11080,3699,28621,22556,16550,7868,7105,2257,28754,28391,12220,14533,1831,12977,27092,25117,20846,11679
8243500	4931,17945,9195,15065,4281,155,24869,4949,26699,17060
10628500	21092,15138,1546,28641,14294,12994,11857,21950,26619,13784,6868,10329,4078,12394,16540,17945,21110,12159,11263,20751,14119,1966,18075,12013,15638
3114000	25260,16668,17959,5429,10329,18697,23928,155,398,5848,24966,20536,11329,20484,21092,28370,13776,25830,16609,7868,20184,2655,22523,8689,21110,6828,18805
8523250	25090,13592,15934,18544,7827,20297,4949,12329,19643,18730,21336,4491,3627,251,5712,14074,16110
5745000	26737,26722,20800,28710,4571,23662,21838,9486,11080,9829,18730,2669
8111500	14261,25676,25488,11080,28687,12790,527,19574,23878,26619,2257,11018,26716,18013,6148,19466,454
11225500	15159,20388,20297,25372,2655,15534,4078
6412750	3719,22094,7208,22484,23214,251,15019,14580,12666,25820,22727
4850000	3458,5081,10240,614,13020,25420,12512,25820
2823250	2610
10309250	25090,5053,14261,10702,6498,2160,18996,679,4411,14942,18730,9340,11734,29099,15192,12586,3590,7173,24669
7034000	239,27153,3850,20154,7975,3324,8628,4078,20803,29203,10176,27205,8724,20253,20630,13737,11543,11776,15534
3913250	19405,10014,3626,5845,13240,16550,12220,8689,20694
1971500	11000,7654,7230,7469,24392,4949,11280,10329,10999,8414,7692,22043,15799,29099,1966,24070,10193,29084,10014,21919,21840,9340,4960,10176,21715,29473,14415,8316,20630
1629250	18024,143,18025,679,29465,20979,21392,10879,10268,19862,23656,29099,9301,4582,21758,24601,20536,9120,11679,11687,14554,14266,21110,6828,19891,20747
10018000	11196,4750,16406,18805,13779,11176,11080,7868,5429
11747250	18515,25596,9563,679,28653,4411,27257,24281,28411,4078,155,29099,12285,14261,4571,6908,7560,7868,23223,18730,8689,21110,4960,13093,23896,251,15019,20751,27487
10401500	17945,9340,13258,24929,23448,15018,7827,3313,27791,12189,24966,6868,28410,24669,6158
6957500	22126,25733,15935,22029,15661,6980,16670,28653,12606,12754,10893,905,23861,1831,18180,2513
1365000	14796,1884,679,10694
5052000	24869,7868,3047
6150750	28184,10014,4510,3555,24780,4172,647,2655,15159,15831,15584,17429,4220,11330,2963
7016500	26546,6246,25917,22749,1366,13737,12606,23403,27407
6780500	10893,14261,15584,15086,25676,2227,5598,19394,3047,20846,12754,28985
3257000	15934,13734,27791,25570,15534
65500	14930,26737,20484,29465,21840,11280,21672,23928,24764,29202,21078,13853,1415,18843,29099,15018,4254,12055,28855,28124,18990,21758,10584,12285
3675000	7297,13779,25488,11635,15024
8529750	911,9702,22179,15405,15138,14580,16609,24417,14956,23251,22204
4317250	21110,15159,7552,19974,569,16463
3625250	19837,21372
3684750	24898,1831,20846
11494250	21865,11196,5469,6740,143,12352,8676,16854
4503500	11936
3573750	5081,6621,24196,11670,19394,1481,12394,26871
6250250	16564
11939000	23260,29084,15934,21975,20297,14294,11080,10726,12068,15478,7105,3228,17647,2257,21672,21067,8278,11969,18575,11849,22317,23409,6148,23202,16624,1966
9288000	26722,5254,13460,2683,24922,6352,10329
3168000	19742
9972250	21110,15138,7963,3740,1831,2655,24601,15534
5539250	14796,2270,13779,9563,14580,7868,5009,8689,155,7096,24258,22342,12220,18075,18628,11329
3592750	155,3627,18730,12285
8822250	18013,21110,1222,17483,18024,8495
11022500	23928,26288,7179,21092,15019,13450,28653
10927500	27191,14580
9394500	19702,17641,7560,26712,16540,21110,8965,26722,29472,29099,26699,14533,20626
6301250	239,5053,19405,2000,27912,8637,13240,12329,28687,7975,14942,10329,21844,8689,23656,1293,27791,1752,574,29330,29547,11543,20536
12384250	4750,3658,29472,12352,17429,5458
10312750	4949,10872,21672,28985,4078,3627,5306,29095,15934,28370,5863,12162,12352,25488,7868,5185,25372,8689,21110,20164,15086,6154,17835,16110,2367
9212500	18937,10176,11969,9936,25596,1293,22889,26619,25372
1118250	20388,7409,11176,6805,14393,12068,20979,10329,8278,3068,13494,11330,24601,10970,29084,20300,4571,19632,14794,20297,28687,26378,29472,24929,22317,26665,10948
2182750	26722,16373,18808,2257,19643,8689
4215750	6571,6096,24392,11280,26619,15302,28411,23928,24194,24898,13853,11060,23662,21085,15315,25618,24601,20180,7260,11391,26127,12352,7868,25372,1392,5043,2655,20803,16913,9340,15831,26378,3032,29473,7096,14415,26728,14533,12977,22447
10592750	13592,27155,21092,13240,25488,10329,17945,13093,24196,251,25169,1831,19974,24341
11307500	8278,20300,11196,22393,3313,22359,27906
4782250	10193,1037,20551,3313,9658,679,10778,5429,17945,19680,29099,5712,27791,13607,26665,1481
791500	5254,8738,20297,23492,28409,10329,17945,26378,16606,24831,21050,13607,5336,14712
4037500	26614,19993,13247,14523,14575,21217,10948,27407
1699500	17087,6840,16716
3010000	5598,4220
3549000	14261,14625,21975,504,3850,2610,5285,10872,647,9111,5184,27407,25989,6621,17438,13226,19381,26754
10642000	23793,18024,27625,18996,8257,679,14580,3702,4078,10999,10151,23656,155,20896,20536,28059,5053,2000,5856,22393,4499,13450,6290,19814,8689,2353,26722,23628,14240,26728,18868,21334,11176,24459,7105,13888,3228,8327,21336,3627,20411,1966,11465,2669,2513,25090,16754,21092,18544,3850,8637,25488,7323,24616,7567,2655,8628,21110,29473,15831,251,28149,23831,7576,6219,16110
6921750	21092,11823,19197,21975,504,7856,26332,2367
10818500	23793,14261,9620,1577,7354,19539,19394,21110,19421,5334,9131,29099,13460,23202,13430
6897000	18544,15138,20551,7827,14020,7626,16463,28411,24177,9848,11196,15831,27659,28124,21657
10598500	18575,155,9563,24274,679,16550,12220,16564,23284,7105,14165,27906
10566000	3854,21110,24306,13554,27791,11487,7868,23284,18075,11204,4078
4423500	10893,10225,11543
3350250	21334,13390,504,12489,3740,19615,12512,1672,21865,3384,24344,18736,25420,9985,3409
3952000	6571,2128,5833,26894,7105,10329,28411,25669,28391,11196,29099,3627,26699,12220,1831,20411,22179,25917,21092,28370,28369,12352,25488,16550,25372,21844,4648,21110,26722,22317,14182
10492250	25596,6672,143,18024,949,16939,29265,2999,21140,13592,15934,11687,19702,28065,22547,4499,11080,20190,9657,24015,19574,11793,2945,18730,8689,11790,20045,28752,26722,2971,6148,12747,22027,6740,201,4949,11176,7354,7105,8327,12606,17393,5077,21336,4691,24471,25933,29331,13070,11465,5403,25488,7868,24616,3384,11849,18805,251,9471,7173
746000	21110,21865,4691,6571,17771,24869,155,5086,15661,7105,26619
9706000	22094,143,14227,1771,679,949,12068,19539,14821,554,12666,1773,2198,10329,21865,9363,15192,12220,9612,5470,20180,20484,4039,20297,11080,2826,12168,23340,23103,14265,17181,4648,26722,21838,9030,530,14119,21050,6431,23260,6740,25260,4949,29465,11487,28653,20979,19431,13888,8327,5157,21672,25669,29203,7692,5067,11060,29099,25933,14780,25386,29330,21693,5310,10646,26464,25022,6364,849,3850,28945,7737,25366,21372,25488,1950,11022,17945,21110,7297,13765,7179,22077,14073,12977
8017000	15096,23284,10268
2870250	24277,5856,14020,17606,5848,19431,23284,9842,8327,3702,11018
7103000	14625,2610,749,14020,11176,15423,13891,679,10872,14580,28653,11052,12394,8816,9549,21869,23662,12586,13737,11465,4039,8719,14603,7868,17181,8628,16818,5574,18741,11767,26722,15019,6820,29547
10816000	20747
8215250	14261
8314250	22547,4949,7856,11857,27618,6352,15414,16540,18575,11196,23662,25933,4626,25212,21657,12285
7345250	21565,23656,11201,26894,2513
9202750	21110,23134
5170500	13592,29473,6096,1084,13240,4949,10232,13430,7868,27092,18730,11679
9163000	7070,19217,6571,1546,11080,679,23475,5667,21672,16463
8430000	13240,8637,11080,7354,13070,7868
9173750	4949,11176,7105,11280,21672,3047,16540,23779,29203,11196,16406,9486,13020,4571,21919,647,7560,7868,2826,13784,18730,2655,19814,15159,14119,4731,16110
4378500	4571
1904750	26546,22484,8530,27314,9138,2945,4648,23928,7071,21110,14065,14120,12220
3089500	16754,1917,14020,15089,4078
9438000	14319,16463
5287000	18196
6807250	9620,7827,17606,14580,8327,26619,27906,10329,4078,10999,11196,22280,3627,13020,5712,934,10646,24788,9120,5053,14261,22393,22547,7868,6290,25372,19574,21110,17945,7297,4960,29473,528,17706,20751,19973,26665
10521000	15672,15935,15359,9486,13779,11080,18612,4014,7868
981000	23793,13749,12512,10329,5009,12394,21146,155,12220,13607,14261,11687,22393,6947,22547,647,8296,8689,26722,25169,5876,11776,14020,26608,25676,7827,11176,4949,5429,28410,3047,14153,11196,28391,28270,22280,24196,24471,29099,19466,26754,12285,10193,21092,15138,6908,7868,25839,3590,12674,18075
9199500	14661,20803,24969,29099,23134,7868,16818
1792000	2610,5285,11176,20154,10872,20979,20585,16463,23928,16540,29203,24194,17438,23656,24471,29099,574,9301,13390,504,21975,4238,8637,17024,14969,23214,16500,20630
5901250	13247,18937,10014,14575,22482,21372,1010,10627,12606,11330,8763
12371000	1222,28641,14294,22359,19539,2254,3627,13020,25570,19381,25820,14261,25086,28370,14794,12352,3740,2227,8628,10176,28992,23896,15018,22077,18868,2963,12737,11776,17767
299750	12358,11652,25676,15423,17606,4949,13240,11080,26619,3047,20803,21110,6880,12220,934,24601
799000	23793,6951,11687,3555,7762,20555,6597,24553,24015,10329,25839,4389,29099,18465,14922,21796,3590,15345,24601,2669
11558000	3032,9413,15405,20388,20154,26332,15784,25372,20846,11679,4078
10264750	7552
854250	18741,21975,24196,21838,143,11857,6968,24601
154500	6672,11176,4949,13265,2683,13830,10329,3047,7208,155,3627,12220,13070,2999,25820,11679,28059,28370,26576,25424,5863,12489,3740,11080,22556,29224,16550,12168,2655,8689,18741,21110,3719,3181,251,23628,14533,14894
9685000	17032,9072,13226,3252,11605,26728,934,13607,3185
1812000	11196,13749,29077,7868,7105
11701500	14625,6199,14020,18996,22889,13888,29197,7071,29203,4281,27505,13737,13607,2513,12285,11679,2669,26308,16481,15631,17641,14266,20831,20803,23482,20253,17760,6152,3590,19829,4366
9039750	26005,9230,6199,14020,22887,9563,20154,14580,7105,3228,2257,24978,22489,16463,18290,16540,11196,16406,15584,3627,1293,2513,5863,4709,14360,19814,14533
267250	9802,11196,16406,11687,679,4172,7105,2367
4712250	18388,22889,20902,2963
7545250	17237,17400,15390,25260,18024,20154,24869,4691,29099,13607,17835,9846,2669
5254500	6096,15478,18523,11280,21672,28985,28453,22400,28391,21565,12717,5712,14498,17020,25618,24601,13592,20300,24306,12431,3313,22547,25488,7868,23284,24929,18805,2971,528,13460,6546,12674,3590,12977,17835,5094
10443000	1222,24274,14580,21071,11280,10570,10329,5077,3047,28985,25272,16944,9192,155,24969,29099,11670,19466,12717,28855,27155,19702,5254,8719,14482,7868,5043,18730,8689,21110,10176,1080,23628,11431,13460,23202,12674,3590,26665
2132250	14159,1831,8628
11761750	7692,20388,13020,12489,13450,15315
1063000	4949,1008,14165,17959,28411,16540,22400,22280,24196,3627,13430,16653,17732,11679,5403,1731,22749,21975,25086,4571,20551,28481,23896,24929,22317,23214,15019,530,26728,16376,10404,28885
3310750	26843,10014,28370,25086,5640,14020,16550,24083,2410,8689,23774,22973,26722,29099,3627,12220,14182,8643
1838000	21372
4073250	911,17153,27396,27415,4059,647,7868,2826,15921,21672
2788750	18515,10702,7230,26608,28641,14294,4949,11176,17606,24274,679,2257,27906,10329,28410,4078,21337,23779,9848,8278,20668,22280,15315,24059,13607,11679,29084,14261,4571,8842,6947,13240,2227,7868,10480,5043,18730,21110,22317,2971,251,11431,21657,26665,15638,28885
3211250	11076,12431,6199,7105,14942,29197,4078,12541,23928,17945,24929,13430,16624,934,12977,7173,20536
1074500	20549,4510,22556
620500	13592,4039,25086,11652,1037,20551,7827,14294,21840,4683,7868,11018,10329,8689,13093,22280,24869,23628,3627,934,10646,2669
5082500	15159,5416,14020,7560,25372,2655,12285
4004500	21865,21533,28270,1222,624,22732,18281,22547,27060,1831,360
10654750	13390,7552,7856,12790,7456,28653,5803,17783,4078,3384,12212,23214,14159,4694,25420
5522250	24898,13258,19014,11080,13450,6805,679,2179,554,21672,8689
1688750	14020,1546,16550,11857,6290,7248,24417,554,2655,16463,7936,3145,12220,569,24341,2669
12061000	7552,26394,684,5086,18075,12977,16463
10696000	21110,3458,5845,11022,6290,19974,7038
140500	23779,28270,14625,15065,24196,18730
5248750	4949,2227,3228,10329,18575,155,20668,7208,23662,21838,28924,15086,15019,28149,27035,25420,13430,1966,21657
9802000	882,11652,11176,28653,13888,22973,16540,155,3627,5712,14922,25618,24601,11679,26736,22179,28370,15631,28876,20551,15811,13240,18791,7868,24015,2945,28752,21833,5883
2940000	29490,20180,11767,24519,26722,23793,11272,24486,28369,14580,12168
10845500	16653,18075
1459000	6147,25260,3590,14266,25372
6299000	25830,13891
8102000	26614,7297,7552,1461,29099,18990
10533750	14261,25676,13451,7105,22621,8689,21110,17945,29099,14533,24601,19974,14976
12239250	14261,16754,21092,7354,949,7868,26619,11793,11963,15831,21838,23475,25570,25618
10322250	18575,1731,10702,8724,5254,2227,5848,9111
3861500	11080
3404000	22246,28370,3627,28653,554,3047
8160750	22244,15308,20388,17641,2655,22489,10268,5067,11196,16406,25169,25618,3958
5110750	8414,25793,24869,251,14020,25676,11176,3740,1739,3324,13888,12977,9612
10234000	5086,2610,14020,143,7456,7762,28653,4014,6868,17060,26288,3423,4691,29099,15192,5848,11951,21995,10970,14261,25086,24306,19402,3740,21372,9111,21110,10176,21593,11849,15019,14074,7037
3288750	6665,5429,17181
8123500	7552,19102,3390,1591
7568750	21911,2217,19217,4691,4389,7706,16564,1831,8327,16463,12285
11957000	23907,647,19431,26712,24922,7868,4958,23251,21672,17060,15831,21078,18575,11849,7963,23662,3390,21995,21758,2963,11465
6155250	20300,6199,15661,5015,25193,9848,7070,3719,24929,3151,15645,7963,16500,4059,7542,4220,1966,2963,25329,18180,12588
3035250	11196,22400,7096,14020,11080,2683,993,1591,12168,3047
984500	11790,26722,11687,251,679,19539,6597,24015,18730
1181250	26546,7620,6571,20386,6672,22556,22359,26523,23284,27111,27257,5458,19394,17783,7071,21110,23928,28992,9363,7208,398,15019,7680
3396250	25090,21838,18024,4953
9394250	18829,22094,11889,10232,10928,3228,26619,17060,16540,29203,9549,11196,24471,17087,10646,569,19339,20180,9045,22749,8637,6290,25372,2655,19014,29473,23482,14894,9471
3849750	27389,9549,26699,21071
10119250	239,4452,16722,25260,22393,12352,27791,10282,7868,2257,2367,21336
9069000	14930,9620,11176,679,14580,15302,24534,11196,155,21869,24471,3627,11456,7542,12220,19937,239,5403,22126,15934,21092,4571,22393,5863,13779,647,21110,26378,26722,1080,28017,12737
3282250	5067,1461,11857,7868,21672
5693000	10014,28945,14020,20154,3534,12674,24922,28124,21899,19394,25372,2655
4370750	21911,7856,1666,20154,7456,2655,21110,29203,251,23628,4762,6431,15638
12215000	13745,6096,22365,9620,6672,18024,679,19539,14942,10329,15302,23779,9363,18167,4281,5845,11670,22,27791,25618,25570,14261,28065,22547,12352,17641,18491,19574,14265,5043,4491,26722,25169,5336,20626,28401,5640,25676,28653,21672,29099,21796,1831,11465,24601,20846,24341,25090,27888,239,9802,27155,18544,12431,8637,2160,7975,7868,2655,17945,15831,18805
2138750	21334,24196,13779,14120,1950,25687
4770500	4808,5797,2610,14020,27191,27625,20297,9848,24869,22317,9165,22077,21050,12220,17835
4376250	19993,14261,16754,25260,28368,21225,22547,11176,2826,2655,8689,27407,29203,16155,14119,4731,27637,28059
1173500	13975,5403,27791,12329,25488,4499,5598,4582,17393,24601
1319000	7070,5797,14020,599,12717,17429,26699,8693,24942,10948,10449
9436000	6571,504,15661,5285,5598,4731,9985
4475750	25596,15065,22484,11652,24392,17606,679,27670,12068,11280,10570,16540,259,4281,16944,155,18843,26699,20536,13592,14261,6543,14794,20297,13450,2227,18730,23774,8689,26722,6828,21838,15086,1752,23475,21334,25260,26608,4949,13891,13888,3228,21067,28410,25272,7812,11612,24471,12159,15584,24969,3627,21796,20411,10646,27155,13390,22179,16754,28370,20551,7856,8719,23284,25372,6352,21110,17945,8965,9340,3719,13093,251,23563,3590,6880,12977,21657
4547500	26546,16323,26608,8257,24274,7560,13784,25372,4078,3032,11734,155,21768,12285
5037000	4808,23793,15308,4949,679,7354,21672,10329,27906,9549,22400,16406,27508,27446,5896,27791,12220,24966,12285,28059,14796,15934,5254,20551,11080,13450,16550,17641,7868,2945,911,6828,26722,24929,21838,251,18868,6880,12055,7173,17835
3588500	21400,25260,4949,25488,15269,13888,7868,18730,10329,10176,5267,4691,3181,14240,29095,21796,7542
5256500	614,21838,28463,25676,7868,20846,20338
12234750	10702,25676,7354,949,21071,10329,10570,4078,29203,18097,24471,3627,11670,2729,13020,24059,215,13607,26973,18990,9612,26736,11682,22179,28370,11687,4039,28945,27117,25372,21110,10176,24869,17771,2971,251,11431,26728,26665,15638
10713250	9848,7692,23612,28945,17087,15661,24059,6290,11220,26619,2655,4078
9121750	15946,28391,21838,5015,5848,7868,5803,19974
4852500	10151,9563,21067,10329,2452
309750	28653,15365,4307
4097500	6299
190500	18013,5403
4035250	24193,22556,21372,12674,13888,21950,13070,17647,19394,27906,12285
