3	0	3	0	0
5	0	4	1	0
4	0	4	0	0
1	0	1	0	0
6	0	6	0	0
2	0	2	0	0
19	0	19	0	0
76	3	73	0	0
7	0	7	0	0
3	0	3	0	0
172	5	167	0	0
5	0	5	0	0
1	0	1	0	0
7	1	6	0	0
70	2	68	0	0
15	0	15	0	0
5	0	5	0	0
2	0	2	0	0
90	0	90	0	0
1	0	1	0	0
68	8	59	1	0
4	0	4	0	0
5	0	5	0	0
1	0	1	0	0
1	0	1	0	0
50	4	46	0	0
5	0	5	0	0
2	0	2	0	0
4	0	4	0	0
3	0	3	0	0
2	0	2	0	0
5	0	5	0	0
48	3	45	0	0
7	0	7	0	0
2	0	2	0	0
2	0	2	0	0
19	0	19	0	0
2	0	2	0	0
4	0	4	0	0
1	0	1	0	0
5	1	4	0	0
1	0	1	0	0
6	1	5	0	0
24	1	23	0	0
4	0	4	0	0
12	1	11	0	0
39	1	38	0	0
9	1	8	0	0
1	0	1	0	0
8	0	8	0	0
1	0	1	0	0
23	1	21	0	1
8	0	7	1	0
1	0	1	0	0
13	1	12	0	0
13	1	12	0	0
65	2	62	1	0
1	0	1	0	0
8	0	8	0	0
8	1	7	0	0
8	0	8	0	0
2	0	2	0	0
18	2	16	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
22	0	22	0	0
20	0	20	0	0
1	0	1	0	0
1	0	1	0	0
11	0	10	1	0
27	1	26	0	0
15	0	14	0	1
5	1	4	0	0
5	0	5	0	0
11	0	11	0	0
32	0	31	0	1
289	20	268	1	0
1	0	1	0	0
2	0	2	0	0
5	0	5	0	0
9	0	8	1	0
1	0	1	0	0
10	0	10	0	0
1	0	1	0	0
1	0	1	0	0
6	0	6	0	0
1	0	1	0	0
56	2	54	0	0
3	0	3	0	0
60	6	53	1	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
13	0	13	0	0
4	0	4	0	0
10	0	10	0	0
6	0	6	0	0
6	0	6	0	0
6	0	6	0	0
2	0	2	0	0
1	0	1	0	0
211	22	187	0	2
4	0	4	0	0
1	0	1	0	0
50	5	43	2	0
1	0	1	0	0
4	0	4	0	0
1	0	1	0	0
2	0	2	0	0
41	3	38	0	0
5	1	4	0	0
2	0	2	0	0
2	0	2	0	0
7	0	7	0	0
2	0	2	0	0
13	0	13	0	0
60	1	58	1	0
6	0	6	0	0
7	1	5	1	0
1	0	1	0	0
1	0	1	0	0
2	0	2	0	0
5	0	5	0	0
1	1	0	0	0
1	1	0	0	0
2	0	2	0	0
131	8	123	0	0
3	0	3	0	0
7	0	7	0	0
2	0	2	0	0
41	2	39	0	0
1	0	1	0	0
7	2	5	0	0
62	9	53	0	0
1	0	1	0	0
6	2	4	0	0
14	1	13	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
8	0	8	0	0
21	2	19	0	0
41	5	36	0	0
20	2	18	0	0
32	1	31	0	0
1	0	1	0	0
17	3	14	0	0
1	0	1	0	0
1	0	1	0	0
37	3	33	1	0
36	0	36	0	0
13	0	13	0	0
2	0	2	0	0
1	0	1	0	0
14	1	13	0	0
10	3	7	0	0
1	0	1	0	0
2	0	2	0	0
3	0	3	0	0
4	0	4	0	0
2	0	2	0	0
4	0	4	0	0
2	0	2	0	0
92	0	89	3	0
2	0	2	0	0
20	2	18	0	0
3	0	3	0	0
1	0	1	0	0
4	0	3	1	0
5	0	5	0	0
17	0	17	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
106	2	102	2	0
34	2	32	0	0
322	20	300	1	1
2	0	2	0	0
10	0	10	0	0
20	1	19	0	0
7	1	6	0	0
28	0	28	0	0
8	0	8	0	0
426	36	386	4	0
5	0	5	0	0
20	1	19	0	0
968	16	940	12	0
2	0	2	0	0
7	0	7	0	0
5	0	5	0	0
1	0	1	0	0
1	0	1	0	0
2	0	1	1	0
9	1	8	0	0
4	0	4	0	0
11	0	11	0	0
1	0	1	0	0
1	0	1	0	0
9	0	9	0	0
2	0	2	0	0
3	0	2	1	0
1	0	1	0	0
11	0	11	0	0
1	0	1	0	0
2	0	2	0	0
13	0	13	0	0
3	0	3	0	0
253	3	244	5	1
22	2	20	0	0
9	0	9	0	0
26	0	26	0	0
9	0	8	1	0
11	2	8	1	0
24	2	22	0	0
2	0	2	0	0
2	0	2	0	0
1	0	1	0	0
6	0	6	0	0
1	0	1	0	0
19	0	19	0	0
1	0	1	0	0
22	0	21	1	0
1	0	1	0	0
5	0	5	0	0
61	9	52	0	0
11	0	10	1	0
9	1	8	0	0
2	0	2	0	0
7	0	7	0	0
25	4	20	1	0
1	0	1	0	0
3	0	3	0	0
18	0	17	1	0
78	2	76	0	0
122	8	111	2	1
3	1	2	0	0
2	0	2	0	0
5	0	5	0	0
2	0	2	0	0
4	0	3	1	0
3	2	1	0	0
1	0	1	0	0
4	0	4	0	0
4	0	4	0	0
17	0	16	1	0
2	0	2	0	0
1	0	1	0	0
17	3	14	0	0
7	1	6	0	0
2	0	2	0	0
3	0	3	0	0
41	1	39	1	0
1	0	1	0	0
11	2	9	0	0
3	0	3	0	0
7	0	7	0	0
2	0	2	0	0
6	0	6	0	0
13	1	12	0	0
168	6	161	1	0
1	0	1	0	0
10	0	10	0	0
2	0	2	0	0
3	0	3	0	0
1	0	1	0	0
3	0	3	0	0
3	0	3	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
58	2	56	0	0
4	0	4	0	0
3	0	3	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
3	1	2	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
10	0	10	0	0
2	0	2	0	0
2	0	2	0	0
35	4	31	0	0
47	0	47	0	0
5	0	5	0	0
2	0	2	0	0
8	0	8	0	0
4	0	4	0	0
14	0	14	0	0
3	0	3	0	0
8	1	7	0	0
2	0	2	0	0
2	0	2	0	0
10	0	10	0	0
1	0	1	0	0
10	0	10	0	0
16	2	14	0	0
4	0	4	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
16	1	15	0	0
3	0	3	0	0
1	0	1	0	0
130	1	127	2	0
1	0	1	0	0
21	1	20	0	0
1	0	1	0	0
23	0	22	1	0
1	0	1	0	0
20	0	20	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
7	0	7	0	0
7	0	7	0	0
1	0	1	0	0
2	0	2	0	0
9	1	8	0	0
3	0	3	0	0
4	0	4	0	0
26	2	24	0	0
5	0	5	0	0
3	0	3	0	0
4	0	4	0	0
1	0	1	0	0
1	0	1	0	0
13	1	12	0	0
3	0	3	0	0
2	0	2	0	0
8	0	8	0	0
7	0	7	0	0
8	0	8	0	0
2	0	2	0	0
8	2	6	0	0
4	0	4	0	0
9	1	8	0	0
29	4	25	0	0
2	1	1	0	0
3	2	1	0	0
2	0	2	0	0
62	1	61	0	0
203	9	193	1	0
6	1	5	0	0
36	2	34	0	0
3	0	3	0	0
1	0	1	0	0
13	0	13	0	0
7	0	7	0	0
24	0	23	1	0
4	0	4	0	0
23	2	21	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
3	0	3	0	0
89	3	85	1	0
12	2	10	0	0
12	0	12	0	0
96	2	93	1	0
2	0	2	0	0
7	1	6	0	0
5	0	5	0	0
2	0	2	0	0
5	0	5	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
5	0	5	0	0
18	0	17	1	0
630	26	602	2	0
2	0	2	0	0
1	0	1	0	0
18	0	18	0	0
109	40	69	0	0
41	0	41	0	0
3	1	2	0	0
1	0	1	0	0
1	0	1	0	0
9	1	8	0	0
3	0	3	0	0
6	0	6	0	0
4	0	4	0	0
3	0	3	0	0
1	0	1	0	0
1	0	1	0	0
60	3	55	1	1
35	2	33	0	0
38	1	37	0	0
7	0	7	0	0
5	0	5	0	0
19	2	17	0	0
13	3	9	1	0
8	2	6	0	0
10	0	9	1	0
1	0	1	0	0
10	1	9	0	0
2	0	2	0	0
164	1	163	0	0
4	0	4	0	0
32	0	31	1	0
2	0	2	0	0
18	1	17	0	0
5	0	5	0	0
11	3	8	0	0
5	1	4	0	0
16	0	16	0	0
1	0	1	0	0
5	0	5	0	0
147	1	146	0	0
1	0	1	0	0
8	1	7	0	0
2	0	2	0	0
11	2	9	0	0
2	0	2	0	0
1	0	1	0	0
3	0	3	0	0
1	0	1	0	0
6	0	6	0	0
16	1	15	0	0
135	18	116	1	0
10	0	10	0	0
1	0	1	0	0
5	0	5	0	0
9	0	7	2	0
1	0	1	0	0
2	0	2	0	0
290	14	275	0	1
20	1	19	0	0
4	0	4	0	0
12	0	12	0	0
1	0	1	0	0
5	0	5	0	0
16	0	16	0	0
14	1	13	0	0
3	0	3	0	0
1	0	1	0	0
4	1	3	0	0
13	0	13	0	0
1	0	1	0	0
1	0	1	0	0
17	0	16	1	0
6	0	6	0	0
1	0	1	0	0
2	0	2	0	0
2	0	2	0	0
302	1	297	3	1
7	0	7	0	0
3	0	3	0	0
3	0	3	0	0
7	0	7	0	0
1	0	1	0	0
5	1	4	0	0
3	0	3	0	0
1	0	1	0	0
15	0	15	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
1	0	1	0	0
32	2	30	0	0
5	0	5	0	0
2	1	1	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
34	4	30	0	0
17	1	16	0	0
2	0	2	0	0
1	0	1	0	0
26	0	26	0	0
104	14	90	0	0
5	0	5	0	0
2	2	0	0	0
37	0	37	0	0
1	0	1	0	0
37	1	34	2	0
1	0	1	0	0
26	0	26	0	0
8	1	7	0	0
4	0	4	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
101	0	101	0	0
5	0	5	0	0
1	0	1	0	0
5	1	4	0	0
1	0	1	0	0
2	0	2	0	0
5	0	5	0	0
1	0	1	0	0
73	1	72	0	0
1	0	1	0	0
11	0	11	0	0
1	0	1	0	0
1	0	1	0	0
24	1	23	0	0
1	0	1	0	0
1	0	1	0	0
8	2	6	0	0
3	0	3	0	0
15	0	15	0	0
86	3	82	1	0
13	2	11	0	0
11	0	11	0	0
5	0	5	0	0
7	0	7	0	0
159	3	155	1	0
1	0	1	0	0
1	0	1	0	0
3	1	2	0	0
24	1	22	1	0
2	0	2	0	0
40	0	40	0	0
2	0	2	0	0
1	0	1	0	0
9	0	9	0	0
2	0	2	0	0
1	0	1	0	0
1	0	1	0	0
14	0	14	0	0
1	0	1	0	0
57	2	55	0	0
9	0	9	0	0
451	15	436	0	0
13	0	13	0	0
2	0	2	0	0
5	0	5	0	0
2	0	2	0	0
11	0	10	1	0
21	0	21	0	0
7	0	7	0	0
2	0	2	0	0
1	0	1	0	0
47	1	44	1	1
15	0	15	0	0
4	0	4	0	0
5	0	5	0	0
5	0	5	0	0
4	0	4	0	0
9	0	9	0	0
25	0	25	0	0
3	0	2	1	0
2	0	2	0	0
6	0	4	2	0
1	0	1	0	0
1	0	1	0	0
2	0	2	0	0
2	0	2	0	0
1	0	1	0	0
2	0	2	0	0
2	0	2	0	0
14	0	14	0	0
9	0	9	0	0
2	0	2	0	0
32	2	30	0	0
3	1	2	0	0
3	0	3	0	0
2	0	2	0	0
10	1	8	1	0
1	0	1	0	0
2	0	2	0	0
274	18	254	1	1
2	0	2	0	0
7	0	7	0	0
1	0	1	0	0
6	0	6	0	0
1	0	1	0	0
1	0	1	0	0
6	0	6	0	0
2	0	2	0	0
1	0	1	0	0
4	0	4	0	0
20	0	19	1	0
1	0	1	0	0
15	1	14	0	0
3	1	2	0	0
1	0	1	0	0
2	0	2	0	0
13	0	13	0	0
3	1	2	0	0
1	0	1	0	0
1	0	1	0	0
14	0	14	0	0
11	0	11	0	0
8	1	7	0	0
1	0	1	0	0
9	0	9	0	0
1	0	1	0	0
1	0	1	0	0
6	0	6	0	0
1	0	1	0	0
1	0	1	0	0
104	3	101	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
23	0	23	0	0
4	0	4	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
10	1	9	0	0
5	0	5	0	0
3	0	3	0	0
9	0	9	0	0
1	0	1	0	0
17	0	17	0	0
7	0	7	0	0
3	0	3	0	0
1	0	1	0	0
9	0	9	0	0
5	0	5	0	0
3	0	3	0	0
2	0	2	0	0
12	0	12	0	0
1	0	1	0	0
1	0	1	0	0
22	2	20	0	0
1	0	1	0	0
13	0	13	0	0
3	0	3	0	0
15	0	15	0	0
109	7	102	0	0
8	1	7	0	0
16	0	16	0	0
3	0	3	0	0
121	8	109	2	2
167	7	160	0	0
1	0	1	0	0
2	0	2	0	0
25	1	23	1	0
6	0	6	0	0
5	0	5	0	0
6	1	5	0	0
3	0	3	0	0
1	0	1	0	0
9	2	7	0	0
2	0	2	0	0
3	0	3	0	0
2	0	2	0	0
2	0	2	0	0
5	0	3	2	0
3	0	3	0	0
1	0	1	0	0
25	0	25	0	0
10	1	8	1	0
7	0	7	0	0
1	0	1	0	0
9	0	9	0	0
10	3	6	1	0
3	0	3	0	0
63	3	60	0	0
13	2	9	2	0
16	0	16	0	0
1	0	1	0	0
31	1	29	1	0
22	1	21	0	0
21	0	21	0	0
1	0	1	0	0
4	0	4	0	0
5	0	5	0	0
1	0	1	0	0
3	0	3	0	0
2	0	2	0	0
4	1	3	0	0
41	5	36	0	0
17	0	17	0	0
2	1	1	0	0
9	0	9	0	0
1	0	1	0	0
15	3	12	0	0
7	2	5	0	0
1	0	1	0	0
10	0	10	0	0
1	0	1	0	0
3	0	3	0	0
5	1	4	0	0
36	0	34	2	0
2	0	2	0	0
6	0	6	0	0
26	0	25	1	0
1	0	1	0	0
1	0	1	0	0
21	1	20	0	0
47	1	46	0	0
21	1	20	0	0
4	0	4	0	0
2	0	2	0	0
1	0	1	0	0
3	0	3	0	0
6	0	6	0	0
5	0	5	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
6	0	6	0	0
1	0	1	0	0
59	3	56	0	0
1	0	1	0	0
63	6	57	0	0
2	0	2	0	0
3	0	3	0	0
2	0	2	0	0
1	0	1	0	0
2	0	2	0	0
1	0	1	0	0
5	0	5	0	0
30	2	28	0	0
2	0	2	0	0
14	0	14	0	0
21	1	20	0	0
9	2	6	1	0
26	2	24	0	0
8	2	6	0	0
27	1	26	0	0
9	0	9	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
10	0	10	0	0
1	0	1	0	0
3	0	3	0	0
76	8	68	0	0
1	0	1	0	0
5	0	5	0	0
101	0	101	0	0
12	0	12	0	0
2	0	2	0	0
16	0	16	0	0
4	1	3	0	0
1	0	1	0	0
1	0	1	0	0
9	0	9	0	0
30	1	27	2	0
6	0	6	0	0
3	0	3	0	0
30	3	27	0	0
4	0	4	0	0
73	3	70	0	0
6	0	6	0	0
79	5	73	1	0
8	0	8	0	0
3	0	3	0	0
2	0	2	0	0
1	0	1	0	0
7	0	7	0	0
2	0	1	1	0
3	0	3	0	0
18	1	17	0	0
2	0	2	0	0
1	0	1	0	0
1	0	1	0	0
16	0	16	0	0
16	0	16	0	0
2	0	2	0	0
33	0	32	1	0
1	0	1	0	0
19	6	13	0	0
167	4	158	5	0
3	0	3	0	0
15	1	14	0	0
2	0	2	0	0
59	4	54	1	0
15	2	13	0	0
1	0	1	0	0
13	0	13	0	0
1	0	1	0	0
3	0	3	0	0
1	0	1	0	0
3	0	3	0	0
1	0	1	0	0
1	0	1	0	0
13	1	12	0	0
3	0	3	0	0
18	0	18	0	0
3	0	3	0	0
2	0	2	0	0
1	0	1	0	0
2	0	2	0	0
43	1	41	1	0
3	0	3	0	0
5	0	5	0	0
1	0	1	0	0
32	1	31	0	0
18	0	18	0	0
2	0	2	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
16	0	14	2	0
7	3	4	0	0
4	0	4	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
37	2	35	0	0
11	0	9	2	0
1	0	1	0	0
5	0	5	0	0
7	0	7	0	0
1	0	1	0	0
1	0	1	0	0
2	0	2	0	0
10	1	9	0	0
15	3	12	0	0
2	0	2	0	0
1	0	1	0	0
3	0	3	0	0
1	0	1	0	0
3	0	3	0	0
104	3	100	1	0
5	0	5	0	0
1	0	1	0	0
6	0	6	0	0
7	1	6	0	0
1	0	1	0	0
1	0	1	0	0
16	0	16	0	0
7	0	7	0	0
16	1	15	0	0
89	0	89	0	0
10	1	9	0	0
1	0	1	0	0
4	0	4	0	0
26	2	24	0	0
5	0	5	0	0
10	2	8	0	0
18	0	18	0	0
12	2	10	0	0
23	0	23	0	0
5	0	5	0	0
13	0	13	0	0
3	0	3	0	0
8	0	8	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
1	0	1	0	0
6	0	6	0	0
4	0	4	0	0
26	2	24	0	0
168	11	156	1	0
6	0	6	0	0
1	0	1	0	0
46	3	42	1	0
1	0	1	0	0
4	0	4	0	0
5	0	5	0	0
8	0	8	0	0
6	0	6	0	0
72	3	68	1	0
2	0	2	0	0
20	3	17	0	0
7	0	7	0	0
37	1	35	1	0
3	0	3	0	0
1	0	1	0	0
1	0	1	0	0
50	6	44	0	0
2	1	1	0	0
2	0	2	0	0
4	0	4	0	0
44	3	41	0	0
7	0	7	0	0
2	0	2	0	0
3	0	3	0	0
34	4	30	0	0
1	0	1	0	0
2	0	2	0	0
46	0	43	3	0
36	1	33	2	0
1	0	1	0	0
6	0	6	0	0
1	0	1	0	0
31	0	31	0	0
64	4	60	0	0
18	0	18	0	0
1	0	1	0	0
3	0	3	0	0
14	2	12	0	0
2	0	2	0	0
4	0	4	0	0
1	0	1	0	0
4	0	4	0	0
2	0	2	0	0
10	0	10	0	0
2	0	2	0	0
4	0	4	0	0
2	1	1	0	0
1	0	1	0	0
85	2	82	1	0
6	0	6	0	0
2	0	2	0	0
1	0	1	0	0
32	0	32	0	0
19	0	19	0	0
51	2	49	0	0
14	0	14	0	0
2	0	2	0	0
19	0	19	0	0
10	0	10	0	0
3	0	3	0	0
440	3	436	1	0
20	2	18	0	0
4	0	4	0	0
2	0	2	0	0
18	2	16	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
3	0	3	0	0
17	1	16	0	0
10	0	10	0	0
1	0	1	0	0
6	0	6	0	0
8	0	7	1	0
5	0	5	0	0
3	0	3	0	0
16	0	14	2	0
34	3	31	0	0
1	0	1	0	0
25	0	25	0	0
20	0	20	0	0
34	4	29	0	1
4	0	4	0	0
1	0	1	0	0
3	0	3	0	0
18	0	17	0	1
5	0	5	0	0
1	0	1	0	0
11	0	11	0	0
32	1	31	0	0
38	0	37	1	0
2	0	2	0	0
1	0	1	0	0
4	0	4	0	0
1	0	1	0	0
5	0	5	0	0
1	0	1	0	0
27	0	26	1	0
14	0	13	1	0
31	0	31	0	0
8	0	8	0	0
1	0	1	0	0
19	0	19	0	0
4	1	3	0	0
1	0	1	0	0
7	1	6	0	0
3	0	3	0	0
1	0	1	0	0
1	0	1	0	0
31	0	31	0	0
1	0	1	0	0
13	0	13	0	0
1	0	1	0	0
2	0	2	0	0
1	0	1	0	0
1	0	1	0	0
2	0	2	0	0
1	0	1	0	0
16	0	16	0	0
1	0	1	0	0
77	2	75	0	0
11	0	11	0	0
14	2	12	0	0
65	5	59	1	0
5	0	4	1	0
25	2	23	0	0
11	1	10	0	0
2	0	2	0	0
4	0	4	0	0
1	0	1	0	0
5	0	5	0	0
14	1	13	0	0
10	0	10	0	0
41	12	29	0	0
2	0	2	0	0
1	0	1	0	0
8	0	8	0	0
2	0	2	0	0
2	0	2	0	0
2	0	2	0	0
1	0	1	0	0
603	6	593	4	0
1	0	1	0	0
3	0	3	0	0
27	0	27	0	0
38	0	37	1	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
4	0	4	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
3	0	3	0	0
9	0	9	0	0
2	0	2	0	0
4	1	3	0	0
9	2	7	0	0
2	0	2	0	0
13	1	12	0	0
6	0	6	0	0
9	0	9	0	0
14	1	13	0	0
3	0	3	0	0
116	4	111	1	0
2	0	2	0	0
3	0	3	0	0
49	2	47	0	0
8	1	7	0	0
15	0	15	0	0
111	7	103	1	0
2	0	2	0	0
8	0	8	0	0
1	0	1	0	0
15	0	14	1	0
3	0	3	0	0
2	0	2	0	0
14	0	14	0	0
3	0	3	0	0
2	0	2	0	0
2	0	2	0	0
47	2	45	0	0
5	0	5	0	0
1	0	1	0	0
4	1	3	0	0
6	0	6	0	0
1	0	1	0	0
25	1	24	0	0
22	6	16	0	0
36	4	32	0	0
22	0	22	0	0
3	0	3	0	0
10	1	9	0	0
2	0	2	0	0
17	0	17	0	0
3	0	3	0	0
3	0	3	0	0
1	0	1	0	0
6	0	6	0	0
6	0	6	0	0
2	0	2	0	0
1	0	1	0	0
2	0	2	0	0
1	0	1	0	0
5	0	5	0	0
6	0	6	0	0
2	0	2	0	0
1	0	1	0	0
18	0	18	0	0
3	0	3	0	0
10	0	10	0	0
2	0	2	0	0
6	0	6	0	0
7	0	7	0	0
4	0	4	0	0
5	0	5	0	0
1	0	1	0	0
39	2	37	0	0
73	2	71	0	0
20	3	17	0	0
7	0	7	0	0
3	0	3	0	0
1	0	1	0	0
1	0	1	0	0
19	2	17	0	0
2	0	2	0	0
30	2	26	2	0
1	0	1	0	0
9	2	7	0	0
19	1	16	2	0
3	0	3	0	0
1	0	1	0	0
2	0	2	0	0
2	0	2	0	0
8	0	8	0	0
1	0	1	0	0
2	0	2	0	0
1	0	1	0	0
4	0	4	0	0
1	0	1	0	0
33	6	27	0	0
5	0	5	0	0
7	0	6	1	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
72	2	70	0	0
6	2	4	0	0
13	0	13	0	0
162	10	149	3	0
13	2	11	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
9	0	9	0	0
16	3	13	0	0
87	11	76	0	0
1	0	1	0	0
5	0	5	0	0
1	0	1	0	0
8	0	8	0	0
1	0	1	0	0
3	0	3	0	0
4	0	4	0	0
4	0	4	0	0
12	0	12	0	0
7	0	7	0	0
1	0	1	0	0
1	0	1	0	0
2	0	2	0	0
22	1	21	0	0
7	0	7	0	0
49	2	47	0	0
12	0	12	0	0
1	0	1	0	0
202	1	201	0	0
1	0	1	0	0
1	0	1	0	0
1	0	1	0	0
2	0	2	0	0
1	0	1	0	0
6	5	1	0	0
2	0	2	0	0
1	0	1	0	0
5	0	5	0	0
43	1	42	0	0
1	0	1	0	0
2	0	2	0	0
14	0	14	0	0
15	0	14	1	0
21	0	21	0	0
8	0	8	0	0
1	0	1	0	0
1418	24	1387	4	3
1	0	1	0	0
17	1	16	0	0
1	0	1	0	0
3	0	3	0	0
